TC (En Bs/USD),N°,Monto,banco,fecha
9.5,0.0,0.0,BANCO UNION,2026-06-26
9.6,0.0,0.0,BANCO UNION,2026-06-26
9.63,0.0,0.0,BANCO UNION,2026-06-26
9.65,0.0,0.0,BANCO UNION,2026-06-26
9.7,0.0,0.0,BANCO UNION,2026-06-26
9.715,0.0,0.0,BANCO UNION,2026-06-26
9.73,0.0,0.0,BANCO UNION,2026-06-26
9.74,0.0,0.0,BANCO UNION,2026-06-26
9.75,0.0,0.0,BANCO UNION,2026-06-26
9.76,0.0,0.0,BANCO UNION,2026-06-26
9.78,0.0,0.0,BANCO UNION,2026-06-26
9.8,0.0,0.0,BANCO UNION,2026-06-26
9.81,0.0,0.0,BANCO UNION,2026-06-26
9.812,0.0,0.0,BANCO UNION,2026-06-26
9.82,0.0,0.0,BANCO UNION,2026-06-26
7.0,5.0,5743.0,TOTAL BANCOS,2026-06-26
7.01,1.0,197.0,TOTAL BANCOS,2026-06-26
7.2,6.0,13008.0,TOTAL BANCOS,2026-06-26
7.5,9.0,18540.0,TOTAL BANCOS,2026-06-26
8.0,2.0,7000.0,TOTAL BANCOS,2026-06-26
8.2,1.0,469.0,TOTAL BANCOS,2026-06-26
8.4,3.0,1000.0,TOTAL BANCOS,2026-06-26
8.5,12.0,22524.0,TOTAL BANCOS,2026-06-26
8.7,1.0,4834.0,TOTAL BANCOS,2026-06-26
8.85,2.0,478750.0,TOTAL BANCOS,2026-06-26
9.0,37.0,82783.0,TOTAL BANCOS,2026-06-26
9.05,2.0,650.0,TOTAL BANCOS,2026-06-26
9.1,2.0,2379.0,TOTAL BANCOS,2026-06-26
9.15,1.0,14965.0,TOTAL BANCOS,2026-06-26
9.2,1.0,249965.0,TOTAL BANCOS,2026-06-26
9.32,1.0,107.0,TOTAL BANCOS,2026-06-26
9.5,19.0,67762.0,TOTAL BANCOS,2026-06-26
9.6,66.0,253157.0,TOTAL BANCOS,2026-06-26
9.63,1.0,30465.0,TOTAL BANCOS,2026-06-26
9.65,3.0,98802.0,TOTAL BANCOS,2026-06-26
9.7,79.0,236489.0,TOTAL BANCOS,2026-06-26
9.715,1.0,60000.0,TOTAL BANCOS,2026-06-26
9.73,3.0,2752803.0,TOTAL BANCOS,2026-06-26
9.74,3.0,154792.0,TOTAL BANCOS,2026-06-26
9.75,9.0,1586317.0,TOTAL BANCOS,2026-06-26
9.76,2.0,41054.0,TOTAL BANCOS,2026-06-26
9.78,3.0,591315.0,TOTAL BANCOS,2026-06-26
9.8,9.0,2147599.0,TOTAL BANCOS,2026-06-26
9.81,3.0,4000000.0,TOTAL BANCOS,2026-06-26
9.812,1.0,2000000.0,TOTAL BANCOS,2026-06-26
9.82,2.0,2400000.0,TOTAL BANCOS,2026-06-26
8.0,0.0,0.0,BANCO BISA,2026-06-29
8.3,0.0,0.0,BANCO BISA,2026-06-29
8.5,0.0,0.0,BANCO BISA,2026-06-29
9.1,0.0,0.0,BANCO BISA,2026-06-29
9.23,0.0,0.0,BANCO BISA,2026-06-29
9.24,0.0,0.0,BANCO BISA,2026-06-29
9.63,0.0,0.0,BANCO BISA,2026-06-29
9.66,0.0,0.0,BANCO BISA,2026-06-29
9.67,0.0,0.0,BANCO BISA,2026-06-29
9.68,0.0,0.0,BANCO BISA,2026-06-29
9.69,0.0,0.0,BANCO BISA,2026-06-29
9.7,2.0,410.0,BANCO BISA,2026-06-29
9.72,1.0,507000.0,BANCO BISA,2026-06-29
9.725,0.0,0.0,BANCO BISA,2026-06-29
9.73,1.0,1500000.0,BANCO BISA,2026-06-29
9.731,1.0,700000.0,BANCO BISA,2026-06-29
9.732,0.0,0.0,BANCO BISA,2026-06-29
9.741,0.0,0.0,BANCO BISA,2026-06-29
9.75,0.0,0.0,BANCO BISA,2026-06-29
9.78,0.0,0.0,BANCO BISA,2026-06-29
9.79,0.0,0.0,BANCO BISA,2026-06-29
9.8,0.0,0.0,BANCO BISA,2026-06-29
9.805,0.0,0.0,BANCO BISA,2026-06-29
9.81,0.0,0.0,BANCO BISA,2026-06-29
9.82,0.0,0.0,BANCO BISA,2026-06-29
9.9,0.0,0.0,BANCO BISA,2026-06-29
9.91,0.0,0.0,BANCO BISA,2026-06-29
9.99,0.0,0.0,BANCO BISA,2026-06-29
10.07,0.0,0.0,BANCO BISA,2026-06-29
10.11,0.0,0.0,BANCO BISA,2026-06-29
8.0,0.0,0.0,BANCO DE CRÉDITO,2026-06-29
8.3,0.0,0.0,BANCO DE CRÉDITO,2026-06-29
8.5,0.0,0.0,BANCO DE CRÉDITO,2026-06-29
9.1,0.0,0.0,BANCO DE CRÉDITO,2026-06-29
9.23,0.0,0.0,BANCO DE CRÉDITO,2026-06-29
9.24,0.0,0.0,BANCO DE CRÉDITO,2026-06-29
9.63,11.0,88037.0,BANCO DE CRÉDITO,2026-06-29
9.66,0.0,0.0,BANCO DE CRÉDITO,2026-06-29
9.67,0.0,0.0,BANCO DE CRÉDITO,2026-06-29
9.68,0.0,0.0,BANCO DE CRÉDITO,2026-06-29
9.69,0.0,0.0,BANCO DE CRÉDITO,2026-06-29
9.7,0.0,0.0,BANCO DE CRÉDITO,2026-06-29
9.72,0.0,0.0,BANCO DE CRÉDITO,2026-06-29
9.725,0.0,0.0,BANCO DE CRÉDITO,2026-06-29
9.73,0.0,0.0,BANCO DE CRÉDITO,2026-06-29
9.731,0.0,0.0,BANCO DE CRÉDITO,2026-06-29
9.732,0.0,0.0,BANCO DE CRÉDITO,2026-06-29
9.741,0.0,0.0,BANCO DE CRÉDITO,2026-06-29
9.75,0.0,0.0,BANCO DE CRÉDITO,2026-06-29
9.78,0.0,0.0,BANCO DE CRÉDITO,2026-06-29
9.79,0.0,0.0,BANCO DE CRÉDITO,2026-06-29
9.8,0.0,0.0,BANCO DE CRÉDITO,2026-06-29
9.805,0.0,0.0,BANCO DE CRÉDITO,2026-06-29
9.81,0.0,0.0,BANCO DE CRÉDITO,2026-06-29
9.82,0.0,0.0,BANCO DE CRÉDITO,2026-06-29
9.9,1.0,700.0,BANCO DE CRÉDITO,2026-06-29
9.91,0.0,0.0,BANCO DE CRÉDITO,2026-06-29
9.99,1.0,9000.0,BANCO DE CRÉDITO,2026-06-29
10.07,1.0,1664.0,BANCO DE CRÉDITO,2026-06-29
10.11,1.0,296.0,BANCO DE CRÉDITO,2026-06-29
8.0,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-06-29
8.3,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-06-29
8.5,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-06-29
9.1,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-06-29
9.23,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-06-29
9.24,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-06-29
9.63,23.0,8870.0,BANCO DE LA NACIÓN ARGENTINA,2026-06-29
9.66,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-06-29
9.67,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-06-29
9.68,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-06-29
9.69,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-06-29
9.7,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-06-29
9.72,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-06-29
9.725,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-06-29
9.73,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-06-29
9.731,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-06-29
9.732,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-06-29
9.741,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-06-29
9.75,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-06-29
9.78,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-06-29
9.79,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-06-29
9.8,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-06-29
9.805,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-06-29
9.81,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-06-29
9.82,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-06-29
9.9,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-06-29
9.91,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-06-29
9.99,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-06-29
10.07,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-06-29
10.11,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-06-29
8.0,0.0,0.0,BANCO ECONÓMICO,2026-06-29
8.3,0.0,0.0,BANCO ECONÓMICO,2026-06-29
8.5,0.0,0.0,BANCO ECONÓMICO,2026-06-29
9.1,0.0,0.0,BANCO ECONÓMICO,2026-06-29
9.23,0.0,0.0,BANCO ECONÓMICO,2026-06-29
9.24,0.0,0.0,BANCO ECONÓMICO,2026-06-29
9.63,0.0,0.0,BANCO ECONÓMICO,2026-06-29
9.66,0.0,0.0,BANCO ECONÓMICO,2026-06-29
9.67,0.0,0.0,BANCO ECONÓMICO,2026-06-29
9.68,0.0,0.0,BANCO ECONÓMICO,2026-06-29
9.69,0.0,0.0,BANCO ECONÓMICO,2026-06-29
9.7,0.0,0.0,BANCO ECONÓMICO,2026-06-29
9.72,0.0,0.0,BANCO ECONÓMICO,2026-06-29
9.725,0.0,0.0,BANCO ECONÓMICO,2026-06-29
9.73,46.0,86920.0,BANCO ECONÓMICO,2026-06-29
9.731,0.0,0.0,BANCO ECONÓMICO,2026-06-29
9.732,0.0,0.0,BANCO ECONÓMICO,2026-06-29
9.741,0.0,0.0,BANCO ECONÓMICO,2026-06-29
9.75,0.0,0.0,BANCO ECONÓMICO,2026-06-29
9.78,0.0,0.0,BANCO ECONÓMICO,2026-06-29
9.79,0.0,0.0,BANCO ECONÓMICO,2026-06-29
9.8,1.0,330174.0,BANCO ECONÓMICO,2026-06-29
9.805,0.0,0.0,BANCO ECONÓMICO,2026-06-29
9.81,0.0,0.0,BANCO ECONÓMICO,2026-06-29
9.82,0.0,0.0,BANCO ECONÓMICO,2026-06-29
9.9,0.0,0.0,BANCO ECONÓMICO,2026-06-29
9.91,4.0,1010.0,BANCO ECONÓMICO,2026-06-29
9.99,0.0,0.0,BANCO ECONÓMICO,2026-06-29
10.07,0.0,0.0,BANCO ECONÓMICO,2026-06-29
10.11,0.0,0.0,BANCO ECONÓMICO,2026-06-29
8.0,0.0,0.0,BANCO FIE,2026-06-29
8.3,0.0,0.0,BANCO FIE,2026-06-29
8.5,0.0,0.0,BANCO FIE,2026-06-29
9.1,0.0,0.0,BANCO FIE,2026-06-29
9.23,0.0,0.0,BANCO FIE,2026-06-29
9.24,0.0,0.0,BANCO FIE,2026-06-29
9.63,0.0,0.0,BANCO FIE,2026-06-29
9.66,0.0,0.0,BANCO FIE,2026-06-29
9.67,0.0,0.0,BANCO FIE,2026-06-29
9.68,0.0,0.0,BANCO FIE,2026-06-29
9.69,0.0,0.0,BANCO FIE,2026-06-29
9.7,0.0,0.0,BANCO FIE,2026-06-29
9.72,0.0,0.0,BANCO FIE,2026-06-29
9.725,0.0,0.0,BANCO FIE,2026-06-29
9.73,21.0,105419.0,BANCO FIE,2026-06-29
9.731,0.0,0.0,BANCO FIE,2026-06-29
9.732,0.0,0.0,BANCO FIE,2026-06-29
9.741,0.0,0.0,BANCO FIE,2026-06-29
9.75,0.0,0.0,BANCO FIE,2026-06-29
9.78,0.0,0.0,BANCO FIE,2026-06-29
9.79,0.0,0.0,BANCO FIE,2026-06-29
9.8,0.0,0.0,BANCO FIE,2026-06-29
9.805,0.0,0.0,BANCO FIE,2026-06-29
9.81,0.0,0.0,BANCO FIE,2026-06-29
9.82,0.0,0.0,BANCO FIE,2026-06-29
9.9,0.0,0.0,BANCO FIE,2026-06-29
9.91,0.0,0.0,BANCO FIE,2026-06-29
9.99,0.0,0.0,BANCO FIE,2026-06-29
10.07,0.0,0.0,BANCO FIE,2026-06-29
10.11,0.0,0.0,BANCO FIE,2026-06-29
8.0,0.0,0.0,BANCO FORTALEZA,2026-06-29
8.3,0.0,0.0,BANCO FORTALEZA,2026-06-29
8.5,0.0,0.0,BANCO FORTALEZA,2026-06-29
9.1,0.0,0.0,BANCO FORTALEZA,2026-06-29
9.23,0.0,0.0,BANCO FORTALEZA,2026-06-29
9.24,0.0,0.0,BANCO FORTALEZA,2026-06-29
9.63,0.0,0.0,BANCO FORTALEZA,2026-06-29
9.66,0.0,0.0,BANCO FORTALEZA,2026-06-29
9.67,0.0,0.0,BANCO FORTALEZA,2026-06-29
9.68,0.0,0.0,BANCO FORTALEZA,2026-06-29
9.69,0.0,0.0,BANCO FORTALEZA,2026-06-29
9.7,0.0,0.0,BANCO FORTALEZA,2026-06-29
9.72,0.0,0.0,BANCO FORTALEZA,2026-06-29
9.725,0.0,0.0,BANCO FORTALEZA,2026-06-29
9.73,9.0,123435.0,BANCO FORTALEZA,2026-06-29
9.731,0.0,0.0,BANCO FORTALEZA,2026-06-29
9.732,0.0,0.0,BANCO FORTALEZA,2026-06-29
9.741,0.0,0.0,BANCO FORTALEZA,2026-06-29
9.75,0.0,0.0,BANCO FORTALEZA,2026-06-29
9.78,0.0,0.0,BANCO FORTALEZA,2026-06-29
9.79,0.0,0.0,BANCO FORTALEZA,2026-06-29
9.8,0.0,0.0,BANCO FORTALEZA,2026-06-29
9.805,0.0,0.0,BANCO FORTALEZA,2026-06-29
9.81,0.0,0.0,BANCO FORTALEZA,2026-06-29
9.82,0.0,0.0,BANCO FORTALEZA,2026-06-29
9.9,0.0,0.0,BANCO FORTALEZA,2026-06-29
9.91,0.0,0.0,BANCO FORTALEZA,2026-06-29
9.99,0.0,0.0,BANCO FORTALEZA,2026-06-29
10.07,0.0,0.0,BANCO FORTALEZA,2026-06-29
10.11,0.0,0.0,BANCO FORTALEZA,2026-06-29
8.0,0.0,0.0,BANCO GANADERO,2026-06-29
8.3,0.0,0.0,BANCO GANADERO,2026-06-29
8.5,0.0,0.0,BANCO GANADERO,2026-06-29
9.1,0.0,0.0,BANCO GANADERO,2026-06-29
9.23,0.0,0.0,BANCO GANADERO,2026-06-29
9.24,0.0,0.0,BANCO GANADERO,2026-06-29
9.63,253.0,438730.0,BANCO GANADERO,2026-06-29
9.66,0.0,0.0,BANCO GANADERO,2026-06-29
9.67,0.0,0.0,BANCO GANADERO,2026-06-29
9.68,0.0,0.0,BANCO GANADERO,2026-06-29
9.69,0.0,0.0,BANCO GANADERO,2026-06-29
9.7,73.0,300885.0,BANCO GANADERO,2026-06-29
9.72,16.0,13752.0,BANCO GANADERO,2026-06-29
9.725,0.0,0.0,BANCO GANADERO,2026-06-29
9.73,483.0,966621.0,BANCO GANADERO,2026-06-29
9.731,0.0,0.0,BANCO GANADERO,2026-06-29
9.732,0.0,0.0,BANCO GANADERO,2026-06-29
9.741,0.0,0.0,BANCO GANADERO,2026-06-29
9.75,0.0,0.0,BANCO GANADERO,2026-06-29
9.78,0.0,0.0,BANCO GANADERO,2026-06-29
9.79,0.0,0.0,BANCO GANADERO,2026-06-29
9.8,0.0,0.0,BANCO GANADERO,2026-06-29
9.805,0.0,0.0,BANCO GANADERO,2026-06-29
9.81,0.0,0.0,BANCO GANADERO,2026-06-29
9.82,1.0,1382.0,BANCO GANADERO,2026-06-29
9.9,0.0,0.0,BANCO GANADERO,2026-06-29
9.91,0.0,0.0,BANCO GANADERO,2026-06-29
9.99,0.0,0.0,BANCO GANADERO,2026-06-29
10.07,0.0,0.0,BANCO GANADERO,2026-06-29
10.11,0.0,0.0,BANCO GANADERO,2026-06-29
8.0,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-06-29
8.3,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-06-29
8.5,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-06-29
9.1,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-06-29
9.23,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-06-29
9.24,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-06-29
9.63,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-06-29
9.66,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-06-29
9.67,1.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-06-29
9.68,232.0,445169.0,BANCO MERCANTIL SANTA CRUZ,2026-06-29
9.69,1.0,1.0,BANCO MERCANTIL SANTA CRUZ,2026-06-29
9.7,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-06-29
9.72,1.0,49000.0,BANCO MERCANTIL SANTA CRUZ,2026-06-29
9.725,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-06-29
9.73,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-06-29
9.731,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-06-29
9.732,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-06-29
9.741,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-06-29
9.75,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-06-29
9.78,2.0,3885.0,BANCO MERCANTIL SANTA CRUZ,2026-06-29
9.79,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-06-29
9.8,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-06-29
9.805,1.0,7655708.0,BANCO MERCANTIL SANTA CRUZ,2026-06-29
9.81,1.0,1678212.0,BANCO MERCANTIL SANTA CRUZ,2026-06-29
9.82,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-06-29
9.9,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-06-29
9.91,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-06-29
9.99,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-06-29
10.07,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-06-29
10.11,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-06-29
8.0,1.0,34975.0,BANCO NACIONAL DE BOLIVIA,2026-06-29
8.3,1.0,49204.0,BANCO NACIONAL DE BOLIVIA,2026-06-29
8.5,2.0,92667.0,BANCO NACIONAL DE BOLIVIA,2026-06-29
9.1,1.0,30000.0,BANCO NACIONAL DE BOLIVIA,2026-06-29
9.23,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-06-29
9.24,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-06-29
9.63,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-06-29
9.66,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-06-29
9.67,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-06-29
9.68,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-06-29
9.69,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-06-29
9.7,1.0,21410.0,BANCO NACIONAL DE BOLIVIA,2026-06-29
9.72,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-06-29
9.725,1.0,1.0,BANCO NACIONAL DE BOLIVIA,2026-06-29
9.73,286.0,193334.0,BANCO NACIONAL DE BOLIVIA,2026-06-29
9.731,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-06-29
9.732,2.0,5.0,BANCO NACIONAL DE BOLIVIA,2026-06-29
9.741,1.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-06-29
9.75,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-06-29
9.78,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-06-29
9.79,1.0,1000000.0,BANCO NACIONAL DE BOLIVIA,2026-06-29
9.8,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-06-29
9.805,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-06-29
9.81,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-06-29
9.82,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-06-29
9.9,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-06-29
9.91,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-06-29
9.99,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-06-29
10.07,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-06-29
10.11,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-06-29
8.0,0.0,0.0,BANCO PRODEM,2026-06-29
8.3,0.0,0.0,BANCO PRODEM,2026-06-29
8.5,0.0,0.0,BANCO PRODEM,2026-06-29
9.1,0.0,0.0,BANCO PRODEM,2026-06-29
9.23,0.0,0.0,BANCO PRODEM,2026-06-29
9.24,0.0,0.0,BANCO PRODEM,2026-06-29
9.63,21.0,10687.0,BANCO PRODEM,2026-06-29
9.66,0.0,0.0,BANCO PRODEM,2026-06-29
9.67,0.0,0.0,BANCO PRODEM,2026-06-29
9.68,0.0,0.0,BANCO PRODEM,2026-06-29
9.69,0.0,0.0,BANCO PRODEM,2026-06-29
9.7,0.0,0.0,BANCO PRODEM,2026-06-29
9.72,0.0,0.0,BANCO PRODEM,2026-06-29
9.725,0.0,0.0,BANCO PRODEM,2026-06-29
9.73,0.0,0.0,BANCO PRODEM,2026-06-29
9.731,0.0,0.0,BANCO PRODEM,2026-06-29
9.732,0.0,0.0,BANCO PRODEM,2026-06-29
9.741,0.0,0.0,BANCO PRODEM,2026-06-29
9.75,0.0,0.0,BANCO PRODEM,2026-06-29
9.78,0.0,0.0,BANCO PRODEM,2026-06-29
9.79,0.0,0.0,BANCO PRODEM,2026-06-29
9.8,0.0,0.0,BANCO PRODEM,2026-06-29
9.805,0.0,0.0,BANCO PRODEM,2026-06-29
9.81,0.0,0.0,BANCO PRODEM,2026-06-29
9.82,0.0,0.0,BANCO PRODEM,2026-06-29
9.9,0.0,0.0,BANCO PRODEM,2026-06-29
9.91,0.0,0.0,BANCO PRODEM,2026-06-29
9.99,0.0,0.0,BANCO PRODEM,2026-06-29
10.07,0.0,0.0,BANCO PRODEM,2026-06-29
10.11,0.0,0.0,BANCO PRODEM,2026-06-29
8.0,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-06-29
8.3,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-06-29
8.5,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-06-29
9.1,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-06-29
9.23,1.0,2.0,BANCO PYME DE LA COMUNIDAD,2026-06-29
9.24,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-06-29
9.63,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-06-29
9.66,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-06-29
9.67,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-06-29
9.68,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-06-29
9.69,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-06-29
9.7,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-06-29
9.72,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-06-29
9.725,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-06-29
9.73,7.0,7542.0,BANCO PYME DE LA COMUNIDAD,2026-06-29
9.731,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-06-29
9.732,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-06-29
9.741,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-06-29
9.75,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-06-29
9.78,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-06-29
9.79,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-06-29
9.8,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-06-29
9.805,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-06-29
9.81,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-06-29
9.82,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-06-29
9.9,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-06-29
9.91,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-06-29
9.99,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-06-29
10.07,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-06-29
10.11,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-06-29
8.0,0.0,0.0,BANCO PYME ECOFUTURO,2026-06-29
8.3,0.0,0.0,BANCO PYME ECOFUTURO,2026-06-29
8.5,0.0,0.0,BANCO PYME ECOFUTURO,2026-06-29
9.1,0.0,0.0,BANCO PYME ECOFUTURO,2026-06-29
9.23,0.0,0.0,BANCO PYME ECOFUTURO,2026-06-29
9.24,0.0,0.0,BANCO PYME ECOFUTURO,2026-06-29
9.63,0.0,0.0,BANCO PYME ECOFUTURO,2026-06-29
9.66,0.0,0.0,BANCO PYME ECOFUTURO,2026-06-29
9.67,0.0,0.0,BANCO PYME ECOFUTURO,2026-06-29
9.68,0.0,0.0,BANCO PYME ECOFUTURO,2026-06-29
9.69,0.0,0.0,BANCO PYME ECOFUTURO,2026-06-29
9.7,0.0,0.0,BANCO PYME ECOFUTURO,2026-06-29
9.72,0.0,0.0,BANCO PYME ECOFUTURO,2026-06-29
9.725,0.0,0.0,BANCO PYME ECOFUTURO,2026-06-29
9.73,1.0,730.0,BANCO PYME ECOFUTURO,2026-06-29
9.731,0.0,0.0,BANCO PYME ECOFUTURO,2026-06-29
9.732,0.0,0.0,BANCO PYME ECOFUTURO,2026-06-29
9.741,0.0,0.0,BANCO PYME ECOFUTURO,2026-06-29
9.75,0.0,0.0,BANCO PYME ECOFUTURO,2026-06-29
9.78,0.0,0.0,BANCO PYME ECOFUTURO,2026-06-29
9.79,0.0,0.0,BANCO PYME ECOFUTURO,2026-06-29
9.8,0.0,0.0,BANCO PYME ECOFUTURO,2026-06-29
9.805,0.0,0.0,BANCO PYME ECOFUTURO,2026-06-29
9.81,0.0,0.0,BANCO PYME ECOFUTURO,2026-06-29
9.82,0.0,0.0,BANCO PYME ECOFUTURO,2026-06-29
9.9,0.0,0.0,BANCO PYME ECOFUTURO,2026-06-29
9.91,0.0,0.0,BANCO PYME ECOFUTURO,2026-06-29
9.99,0.0,0.0,BANCO PYME ECOFUTURO,2026-06-29
10.07,0.0,0.0,BANCO PYME ECOFUTURO,2026-06-29
10.11,0.0,0.0,BANCO PYME ECOFUTURO,2026-06-29
8.0,0.0,0.0,BANCO SOLIDARIO,2026-06-29
8.3,0.0,0.0,BANCO SOLIDARIO,2026-06-29
8.5,0.0,0.0,BANCO SOLIDARIO,2026-06-29
9.1,0.0,0.0,BANCO SOLIDARIO,2026-06-29
9.23,0.0,0.0,BANCO SOLIDARIO,2026-06-29
9.24,20.0,5589.0,BANCO SOLIDARIO,2026-06-29
9.63,0.0,0.0,BANCO SOLIDARIO,2026-06-29
9.66,1.0,11538.0,BANCO SOLIDARIO,2026-06-29
9.67,0.0,0.0,BANCO SOLIDARIO,2026-06-29
9.68,0.0,0.0,BANCO SOLIDARIO,2026-06-29
9.69,0.0,0.0,BANCO SOLIDARIO,2026-06-29
9.7,2.0,115.0,BANCO SOLIDARIO,2026-06-29
9.72,1.0,19095.0,BANCO SOLIDARIO,2026-06-29
9.725,0.0,0.0,BANCO SOLIDARIO,2026-06-29
9.73,0.0,0.0,BANCO SOLIDARIO,2026-06-29
